date,material_id,transaction_type,quantity
2024-12-23,M02,OnHandSnapshot,1024.76
2024-12-24,M02,Consumption,-166.11
2024-12-24,M02,OnHandSnapshot,858.65
2024-12-25,M02,Consumption,-131.75
2024-12-25,M02,OnHandSnapshot,726.9
2024-12-26,M02,Consumption,-68.88
2024-12-26,M02,OnHandSnapshot,658.02
2024-12-27,M02,Consumption,-29.57
2024-12-27,M02,OnHandSnapshot,628.46
2024-12-28,M02,Consumption,-39.37
2024-12-28,M02,OnHandSnapshot,589.09
2024-12-29,M02,OnHandSnapshot,589.09
2024-12-30,M02,Consumption,-165.52
2024-12-30,M02,OnHandSnapshot,423.56
2024-12-31,M02,Consumption,-22.68
2024-12-31,M02,OnHandSnapshot,400.88
2025-01-01,M02,Consumption,-76.76
2025-01-01,M02,OnHandSnapshot,324.12
2025-01-02,M02,OnHandSnapshot,324.12
2025-01-03,M02,Consumption,-58.04
2025-01-03,M02,OnHandSnapshot,266.08
2025-01-04,M02,Receipt,1481.5
2025-01-04,M02,Consumption,-55.44
2025-01-04,M02,OnHandSnapshot,1692.14
2025-01-05,M02,OnHandSnapshot,1692.14
2025-01-06,M02,OnHandSnapshot,1692.14
2025-01-07,M02,Consumption,-156.26
2025-01-07,M02,OnHandSnapshot,1535.88
2025-01-08,M02,Consumption,-102.48
2025-01-08,M02,OnHandSnapshot,1433.4
2025-01-09,M02,Consumption,-21.0
2025-01-09,M02,OnHandSnapshot,1412.4
2025-01-10,M02,Consumption,-27.4
2025-01-10,M02,OnHandSnapshot,1385.0
2025-01-11,M02,Consumption,-21.0
2025-01-11,M02,OnHandSnapshot,1364.0
2025-01-12,M02,Consumption,-57.96
2025-01-12,M02,OnHandSnapshot,1306.04
2025-01-13,M02,OnHandSnapshot,1306.04
2025-01-14,M02,Consumption,-157.85
2025-01-14,M02,OnHandSnapshot,1148.18
2025-01-15,M02,Consumption,-62.79
2025-01-15,M02,OnHandSnapshot,1085.39
2025-01-16,M02,Consumption,-104.16
2025-01-16,M02,OnHandSnapshot,981.23
2025-01-17,M02,OnHandSnapshot,981.23
2025-01-18,M02,Consumption,-59.3
2025-01-18,M02,OnHandSnapshot,921.93
2025-01-19,M02,OnHandSnapshot,921.93
2025-01-20,M02,Consumption,-31.37
2025-01-20,M02,OnHandSnapshot,890.56
2025-01-21,M02,Consumption,-158.72
2025-01-21,M02,OnHandSnapshot,731.84
2025-01-22,M02,Consumption,-127.51
2025-01-22,M02,OnHandSnapshot,604.33
2025-01-23,M02,Receipt,1481.5
2025-01-23,M02,OnHandSnapshot,2085.83
2025-01-24,M02,OnHandSnapshot,2085.83
2025-01-25,M02,OnHandSnapshot,2085.83
2025-01-26,M02,Consumption,-201.41
2025-01-26,M02,OnHandSnapshot,1884.42
2025-01-27,M02,Consumption,-130.08
2025-01-27,M02,OnHandSnapshot,1754.34
2025-01-28,M02,Consumption,-88.47
2025-01-28,M02,OnHandSnapshot,1665.86
2025-01-29,M02,Consumption,-35.28
2025-01-29,M02,OnHandSnapshot,1630.58
2025-01-30,M02,Consumption,-2.41
2025-01-30,M02,OnHandSnapshot,1628.17
2025-01-31,M02,OnHandSnapshot,1628.17
2025-02-01,M02,Consumption,-1.34
2025-02-01,M02,OnHandSnapshot,1626.83
2025-02-02,M02,OnHandSnapshot,1626.83
2025-02-03,M02,Consumption,-147.76
2025-02-03,M02,OnHandSnapshot,1479.08
2025-02-04,M02,Consumption,-68.46
2025-02-04,M02,OnHandSnapshot,1410.62
2025-02-05,M02,Consumption,-57.29
2025-02-05,M02,OnHandSnapshot,1353.33
2025-02-06,M02,Consumption,-44.1
2025-02-06,M02,OnHandSnapshot,1309.23
2025-02-07,M02,Consumption,-4.73
2025-02-07,M02,OnHandSnapshot,1304.5
2025-02-08,M02,Consumption,-63.0
2025-02-08,M02,OnHandSnapshot,1241.5
2025-02-09,M02,Consumption,-1.34
2025-02-09,M02,OnHandSnapshot,1240.16
2025-02-10,M02,OnHandSnapshot,1240.16
2025-02-11,M02,Consumption,-115.92
2025-02-11,M02,OnHandSnapshot,1124.24
2025-02-12,M02,Consumption,-44.1
2025-02-12,M02,OnHandSnapshot,1080.14
2025-02-13,M02,Consumption,-13.1
2025-02-13,M02,OnHandSnapshot,1067.04
2025-02-14,M02,OnHandSnapshot,1067.04
2025-02-15,M02,OnHandSnapshot,1067.04
2025-02-16,M02,Consumption,-57.96
2025-02-16,M02,OnHandSnapshot,1009.08
2025-02-17,M02,Consumption,-4.56
2025-02-17,M02,OnHandSnapshot,1004.52
2025-02-18,M02,Consumption,-14.82
2025-02-18,M02,OnHandSnapshot,989.69
2025-02-19,M02,Consumption,-187.49
2025-02-19,M02,OnHandSnapshot,802.2
2025-02-20,M02,OnHandSnapshot,802.2
2025-02-21,M02,OnHandSnapshot,802.2
2025-02-22,M02,OnHandSnapshot,802.2
2025-02-23,M02,OnHandSnapshot,802.2
2025-02-24,M02,Consumption,-115.92
2025-02-24,M02,OnHandSnapshot,686.28
2025-02-25,M02,OnHandSnapshot,686.28
2025-02-26,M02,Consumption,-26.46
2025-02-26,M02,OnHandSnapshot,659.82
2025-02-27,M02,Consumption,-23.94
2025-02-27,M02,OnHandSnapshot,635.88
2025-02-28,M02,Receipt,1481.5
2025-02-28,M02,Consumption,-22.05
2025-02-28,M02,OnHandSnapshot,2095.33
2025-03-01,M02,OnHandSnapshot,2095.33
2025-03-02,M02,OnHandSnapshot,2095.33
2025-03-03,M02,OnHandSnapshot,2095.33
2025-03-04,M02,Consumption,-37.8
2025-03-04,M02,OnHandSnapshot,2057.53
2025-03-05,M02,Consumption,-60.48
2025-03-05,M02,OnHandSnapshot,1997.05
2025-03-06,M02,Consumption,-5.22
2025-03-06,M02,OnHandSnapshot,1991.84
2025-03-07,M02,OnHandSnapshot,1991.84
2025-03-08,M02,OnHandSnapshot,1991.84
2025-03-09,M02,OnHandSnapshot,1991.84
2025-03-10,M02,Consumption,-44.1
2025-03-10,M02,OnHandSnapshot,1947.74
2025-03-11,M02,OnHandSnapshot,1947.74
2025-03-12,M02,Consumption,-127.51
2025-03-12,M02,OnHandSnapshot,1820.22
2025-03-13,M02,Consumption,-47.88
2025-03-13,M02,OnHandSnapshot,1772.34
2025-03-14,M02,Consumption,-115.92
2025-03-14,M02,OnHandSnapshot,1656.42
2025-03-15,M02,Consumption,-102.51
2025-03-15,M02,OnHandSnapshot,1553.91
2025-03-16,M02,OnHandSnapshot,1553.91
2025-03-17,M02,Consumption,-3.75
2025-03-17,M02,OnHandSnapshot,1550.16
2025-03-18,M02,Consumption,-184.97
2025-03-18,M02,OnHandSnapshot,1365.19
2025-03-19,M02,OnHandSnapshot,1365.19
2025-03-20,M02,Consumption,-2.78
2025-03-20,M02,OnHandSnapshot,1362.41
2025-03-21,M02,OnHandSnapshot,1362.41
2025-03-22,M02,Consumption,-114.55
2025-03-22,M02,OnHandSnapshot,1247.86
2025-03-23,M02,Consumption,-73.59
2025-03-23,M02,OnHandSnapshot,1174.27
2025-03-24,M02,Consumption,-4.4
2025-03-24,M02,OnHandSnapshot,1169.88
2025-03-25,M02,OnHandSnapshot,1169.88
2025-03-26,M02,Consumption,-84.5
2025-03-26,M02,OnHandSnapshot,1085.38
2025-03-27,M02,Consumption,-149.42
2025-03-27,M02,OnHandSnapshot,935.96
2025-03-28,M02,Consumption,-130.41
2025-03-28,M02,OnHandSnapshot,805.55
2025-03-29,M02,OnHandSnapshot,805.55
2025-03-30,M02,OnHandSnapshot,805.55
2025-03-31,M02,Consumption,-42.63
2025-03-31,M02,OnHandSnapshot,762.92
2025-04-01,M02,Consumption,-39.46
2025-04-01,M02,OnHandSnapshot,723.47
2025-04-02,M02,Consumption,-1.34
2025-04-02,M02,OnHandSnapshot,722.13
2025-04-03,M02,Receipt,1481.5
2025-04-03,M02,Consumption,-92.46
2025-04-03,M02,OnHandSnapshot,2111.17
2025-04-04,M02,Consumption,-57.96
2025-04-04,M02,OnHandSnapshot,2053.21
2025-04-05,M02,Consumption,-66.34
2025-04-05,M02,OnHandSnapshot,1986.87
2025-04-06,M02,OnHandSnapshot,1986.87
2025-04-07,M02,Consumption,-151.53
2025-04-07,M02,OnHandSnapshot,1835.34
2025-04-08,M02,Consumption,-73.08
2025-04-08,M02,OnHandSnapshot,1762.26
2025-04-09,M02,Consumption,-90.61
2025-04-09,M02,OnHandSnapshot,1671.65
2025-04-10,M02,OnHandSnapshot,1671.65
2025-04-11,M02,Consumption,-18.48
2025-04-11,M02,OnHandSnapshot,1653.17
2025-04-12,M02,OnHandSnapshot,1653.17
2025-04-13,M02,Consumption,-120.96
2025-04-13,M02,OnHandSnapshot,1532.21
2025-04-14,M02,Consumption,-75.6
2025-04-14,M02,OnHandSnapshot,1456.61
2025-04-15,M02,OnHandSnapshot,1456.61
2025-04-16,M02,Consumption,-104.16
2025-04-16,M02,OnHandSnapshot,1352.45
2025-04-17,M02,OnHandSnapshot,1352.45
2025-04-18,M02,Consumption,-183.16
2025-04-18,M02,OnHandSnapshot,1169.29
2025-04-19,M02,OnHandSnapshot,1169.29
2025-04-20,M02,OnHandSnapshot,1169.29
2025-04-21,M02,Consumption,-87.63
2025-04-21,M02,OnHandSnapshot,1081.65
2025-04-22,M02,OnHandSnapshot,1081.65
2025-04-23,M02,OnHandSnapshot,1081.65
2025-04-24,M02,Consumption,-4.56
2025-04-24,M02,OnHandSnapshot,1077.09
2025-04-25,M02,OnHandSnapshot,1077.09
2025-04-26,M02,Consumption,-4.4
2025-04-26,M02,OnHandSnapshot,1072.69
2025-04-27,M02,Consumption,-164.12
2025-04-27,M02,OnHandSnapshot,908.58
2025-04-28,M02,OnHandSnapshot,908.58
2025-04-29,M02,OnHandSnapshot,908.58
2025-04-30,M02,Consumption,-29.3
2025-04-30,M02,OnHandSnapshot,879.28
2025-05-01,M02,Consumption,-2.41
2025-05-01,M02,OnHandSnapshot,876.87
2025-05-02,M02,Consumption,-97.71
2025-05-02,M02,OnHandSnapshot,779.16
2025-05-03,M02,Consumption,-51.01
2025-05-03,M02,OnHandSnapshot,728.15
2025-05-04,M02,OnHandSnapshot,728.15
2025-05-05,M02,Receipt,1481.5
2025-05-05,M02,Consumption,-232.34
2025-05-05,M02,OnHandSnapshot,1977.31
2025-05-06,M02,Consumption,-6.99
2025-05-06,M02,OnHandSnapshot,1970.32
2025-05-07,M02,Consumption,-28.35
2025-05-07,M02,OnHandSnapshot,1941.97
2025-05-08,M02,Consumption,-66.56
2025-05-08,M02,OnHandSnapshot,1875.41
2025-05-09,M02,OnHandSnapshot,1875.41
2025-05-10,M02,Consumption,-86.88
2025-05-10,M02,OnHandSnapshot,1788.53
2025-05-11,M02,Consumption,-3.21
2025-05-11,M02,OnHandSnapshot,1785.31
2025-05-12,M02,Consumption,-62.07
2025-05-12,M02,OnHandSnapshot,1723.25
2025-05-13,M02,Consumption,-68.04
2025-05-13,M02,OnHandSnapshot,1655.21
2025-05-14,M02,Consumption,-45.57
2025-05-14,M02,OnHandSnapshot,1609.64
2025-05-15,M02,Consumption,-65.1
2025-05-15,M02,OnHandSnapshot,1544.54
2025-05-16,M02,Consumption,-133.06
2025-05-16,M02,OnHandSnapshot,1411.48
2025-05-17,M02,OnHandSnapshot,1411.48
2025-05-18,M02,OnHandSnapshot,1411.48
2025-05-19,M02,Consumption,-16.38
2025-05-19,M02,OnHandSnapshot,1395.1
2025-05-20,M02,Consumption,-20.33
2025-05-20,M02,OnHandSnapshot,1374.77
2025-05-21,M02,OnHandSnapshot,1374.77
2025-05-22,M02,Consumption,-63.0
2025-05-22,M02,OnHandSnapshot,1311.77
2025-05-23,M02,OnHandSnapshot,1311.77
2025-05-24,M02,Consumption,-60.37
2025-05-24,M02,OnHandSnapshot,1251.4
2025-05-25,M02,OnHandSnapshot,1251.4
2025-05-26,M02,OnHandSnapshot,1251.4
2025-05-27,M02,OnHandSnapshot,1251.4
2025-05-28,M02,Consumption,-72.07
2025-05-28,M02,OnHandSnapshot,1179.33
2025-05-29,M02,Consumption,-75.6
2025-05-29,M02,OnHandSnapshot,1103.73
2025-05-30,M02,Consumption,-57.96
2025-05-30,M02,OnHandSnapshot,1045.77
2025-05-31,M02,Consumption,-161.83
2025-05-31,M02,OnHandSnapshot,883.95
2025-06-01,M02,Consumption,-11.74
2025-06-01,M02,OnHandSnapshot,872.21
2025-06-02,M02,Consumption,-57.96
2025-06-02,M02,OnHandSnapshot,814.25
2025-06-03,M02,Consumption,-61.21
2025-06-03,M02,OnHandSnapshot,753.04
2025-06-04,M02,OnHandSnapshot,753.04
2025-06-05,M02,OnHandSnapshot,753.04
2025-06-06,M02,Consumption,-2.41
2025-06-06,M02,OnHandSnapshot,750.63
2025-06-07,M02,Consumption,-108.36
2025-06-07,M02,OnHandSnapshot,642.27
2025-06-08,M02,Consumption,-28.35
2025-06-08,M02,OnHandSnapshot,613.92
2025-06-09,M02,Consumption,-181.71
2025-06-09,M02,OnHandSnapshot,432.21
2025-06-10,M02,OnHandSnapshot,432.21
2025-06-11,M02,Receipt,1481.5
2025-06-11,M02,Consumption,-90.72
2025-06-11,M02,OnHandSnapshot,1822.99
2025-06-12,M02,OnHandSnapshot,1822.99
2025-06-13,M02,OnHandSnapshot,1822.99
2025-06-14,M02,Consumption,-19.21
2025-06-14,M02,OnHandSnapshot,1803.78
2025-06-15,M02,Consumption,-27.4
2025-06-15,M02,OnHandSnapshot,1776.37
2025-06-16,M02,Consumption,-134.82
2025-06-16,M02,OnHandSnapshot,1641.55
2025-06-17,M02,Consumption,-55.33
2025-06-17,M02,OnHandSnapshot,1586.22
2025-06-18,M02,Consumption,-1.34
2025-06-18,M02,OnHandSnapshot,1584.88
2025-06-19,M02,OnHandSnapshot,1584.88
2025-06-20,M02,Consumption,-118.65
2025-06-20,M02,OnHandSnapshot,1466.23
2025-06-21,M02,Consumption,-165.48
2025-06-21,M02,OnHandSnapshot,1300.75
2025-06-22,M02,OnHandSnapshot,1300.75
2025-06-23,M02,OnHandSnapshot,1300.75
2025-06-24,M02,Consumption,-58.68
2025-06-24,M02,OnHandSnapshot,1242.07
2025-06-25,M02,OnHandSnapshot,1242.07
2025-06-26,M02,OnHandSnapshot,1242.07
2025-06-27,M02,Consumption,-133.06
2025-06-27,M02,OnHandSnapshot,1109.01
2025-06-28,M02,OnHandSnapshot,1109.01
2025-06-29,M02,Consumption,-66.61
2025-06-29,M02,OnHandSnapshot,1042.4
2025-06-30,M02,OnHandSnapshot,1042.4
2025-07-01,M02,Consumption,-84.73
2025-07-01,M02,OnHandSnapshot,957.67
2025-07-02,M02,Consumption,-63.0
2025-07-02,M02,OnHandSnapshot,894.67
2025-07-03,M02,Consumption,-102.06
2025-07-03,M02,OnHandSnapshot,792.61
2025-07-04,M02,OnHandSnapshot,792.61
2025-07-05,M02,Consumption,-38.64
2025-07-05,M02,OnHandSnapshot,753.97
2025-07-06,M02,OnHandSnapshot,753.97
2025-07-07,M02,Consumption,-55.44
2025-07-07,M02,OnHandSnapshot,698.53
2025-07-08,M02,Consumption,-122.3
2025-07-08,M02,OnHandSnapshot,576.23
2025-07-09,M02,Consumption,-135.24
2025-07-09,M02,OnHandSnapshot,440.99
2025-07-10,M02,OnHandSnapshot,440.99
2025-07-11,M02,Receipt,1481.5
2025-07-11,M02,Consumption,-20.16
2025-07-11,M02,OnHandSnapshot,1902.33
2025-07-12,M02,Consumption,-181.36
2025-07-12,M02,OnHandSnapshot,1720.98
2025-07-13,M02,Consumption,-86.81
2025-07-13,M02,OnHandSnapshot,1634.16
2025-07-14,M02,Consumption,-37.8
2025-07-14,M02,OnHandSnapshot,1596.36
2025-07-15,M02,Consumption,-96.6
2025-07-15,M02,OnHandSnapshot,1499.76
2025-07-16,M02,OnHandSnapshot,1499.76
2025-07-17,M02,Consumption,-2.41
2025-07-17,M02,OnHandSnapshot,1497.35
2025-07-18,M02,OnHandSnapshot,1497.35
2025-07-19,M02,Consumption,-192.47
2025-07-19,M02,OnHandSnapshot,1304.88
2025-07-20,M02,Consumption,-179.34
2025-07-20,M02,OnHandSnapshot,1125.54
2025-07-21,M02,OnHandSnapshot,1125.54
2025-07-22,M02,OnHandSnapshot,1125.54
2025-07-23,M02,Consumption,-109.83
2025-07-23,M02,OnHandSnapshot,1015.71
2025-07-24,M02,Consumption,-2.78
2025-07-24,M02,OnHandSnapshot,1012.93
2025-07-25,M02,OnHandSnapshot,1012.93
2025-07-26,M02,Consumption,-15.29
2025-07-26,M02,OnHandSnapshot,997.64
2025-07-27,M02,Consumption,-101.93
2025-07-27,M02,OnHandSnapshot,895.71
2025-07-28,M02,Consumption,-45.57
2025-07-28,M02,OnHandSnapshot,850.14
2025-07-29,M02,Consumption,-13.23
2025-07-29,M02,OnHandSnapshot,836.91
2025-07-30,M02,OnHandSnapshot,836.91
2025-07-31,M02,Consumption,-44.35
2025-07-31,M02,OnHandSnapshot,792.56
2025-08-01,M02,Consumption,-127.51
2025-08-01,M02,OnHandSnapshot,665.05
2025-08-02,M02,OnHandSnapshot,665.05
2025-08-03,M02,Consumption,-11.74
2025-08-03,M02,OnHandSnapshot,653.31
2025-08-04,M02,Consumption,-127.51
2025-08-04,M02,OnHandSnapshot,525.8
2025-08-05,M02,OnHandSnapshot,525.8
2025-08-06,M02,Receipt,1481.5
2025-08-06,M02,Consumption,-125.68
2025-08-06,M02,OnHandSnapshot,1881.61
2025-08-07,M02,Consumption,-1.71
2025-08-07,M02,OnHandSnapshot,1879.9
2025-08-08,M02,OnHandSnapshot,1879.9
2025-08-09,M02,Consumption,-139.55
2025-08-09,M02,OnHandSnapshot,1740.36
2025-08-10,M02,Consumption,-1.34
2025-08-10,M02,OnHandSnapshot,1739.02
2025-08-11,M02,OnHandSnapshot,1739.02
2025-08-12,M02,Consumption,-99.79
2025-08-12,M02,OnHandSnapshot,1639.22
2025-08-13,M02,Consumption,-127.92
2025-08-13,M02,OnHandSnapshot,1511.31
2025-08-14,M02,Consumption,-120.65
2025-08-14,M02,OnHandSnapshot,1390.66
2025-08-15,M02,Consumption,-2.41
2025-08-15,M02,OnHandSnapshot,1388.25
2025-08-16,M02,Consumption,-11.74
2025-08-16,M02,OnHandSnapshot,1376.52
2025-08-17,M02,OnHandSnapshot,1376.52
2025-08-18,M02,Consumption,-2.2
2025-08-18,M02,OnHandSnapshot,1374.32
2025-08-19,M02,OnHandSnapshot,1374.32
2025-08-20,M02,Consumption,-86.94
2025-08-20,M02,OnHandSnapshot,1287.38
2025-08-21,M02,Consumption,-3.21
2025-08-21,M02,OnHandSnapshot,1284.17
2025-08-22,M02,Consumption,-125.58
2025-08-22,M02,OnHandSnapshot,1158.59
2025-08-23,M02,Consumption,-112.14
2025-08-23,M02,OnHandSnapshot,1046.45
2025-08-24,M02,Consumption,-118.44
2025-08-24,M02,OnHandSnapshot,928.01
2025-08-25,M02,Consumption,-61.71
2025-08-25,M02,OnHandSnapshot,866.3
2025-08-26,M02,Consumption,-318.11
2025-08-26,M02,OnHandSnapshot,548.19
2025-08-27,M02,OnHandSnapshot,548.19
2025-08-28,M02,OnHandSnapshot,548.19
2025-08-29,M02,Consumption,-10.08
2025-08-29,M02,OnHandSnapshot,538.11
2025-08-30,M02,OnHandSnapshot,538.11
2025-08-31,M02,OnHandSnapshot,538.11
2025-09-01,M02,OnHandSnapshot,538.11
2025-09-02,M02,Receipt,1481.5
2025-09-02,M02,Consumption,-27.6
2025-09-02,M02,OnHandSnapshot,1992.01
2025-09-03,M02,Consumption,-237.89
2025-09-03,M02,OnHandSnapshot,1754.12
2025-09-04,M02,OnHandSnapshot,1754.12
2025-09-05,M02,OnHandSnapshot,1754.12
2025-09-06,M02,OnHandSnapshot,1754.12
2025-09-07,M02,Consumption,-36.75
2025-09-07,M02,OnHandSnapshot,1717.37
2025-09-08,M02,OnHandSnapshot,1717.37
2025-09-09,M02,Consumption,-62.79
2025-09-09,M02,OnHandSnapshot,1654.58
2025-09-10,M02,Consumption,-57.96
2025-09-10,M02,OnHandSnapshot,1596.62
2025-09-11,M02,OnHandSnapshot,1596.62
2025-09-12,M02,Consumption,-6.97
2025-09-12,M02,OnHandSnapshot,1589.65
2025-09-13,M02,OnHandSnapshot,1589.65
2025-09-14,M02,Consumption,-12.17
2025-09-14,M02,OnHandSnapshot,1577.48
2025-09-15,M02,Consumption,-97.94
2025-09-15,M02,OnHandSnapshot,1479.54
2025-09-16,M02,Consumption,-57.96
2025-09-16,M02,OnHandSnapshot,1421.58
2025-09-17,M02,Consumption,-1.29
2025-09-17,M02,OnHandSnapshot,1420.29
2025-09-18,M02,Consumption,-4.4
2025-09-18,M02,OnHandSnapshot,1415.9
2025-09-19,M02,OnHandSnapshot,1415.9
2025-09-20,M02,OnHandSnapshot,1415.9
2025-09-21,M02,Consumption,-87.53
2025-09-21,M02,OnHandSnapshot,1328.37
2025-09-22,M02,OnHandSnapshot,1328.37
2025-09-23,M02,Consumption,-15.87
2025-09-23,M02,OnHandSnapshot,1312.5
2025-09-24,M02,Consumption,-11.3
2025-09-24,M02,OnHandSnapshot,1301.2
2025-09-25,M02,Consumption,-7.56
2025-09-25,M02,OnHandSnapshot,1293.64
2025-09-26,M02,OnHandSnapshot,1293.64
2025-09-27,M02,Consumption,-138.67
2025-09-27,M02,OnHandSnapshot,1154.97
2025-09-28,M02,Consumption,-67.87
2025-09-28,M02,OnHandSnapshot,1087.11
2025-09-29,M02,Consumption,-98.07
2025-09-29,M02,OnHandSnapshot,989.04
2025-09-30,M02,Consumption,-152.46
2025-09-30,M02,OnHandSnapshot,836.58
2025-10-01,M02,Consumption,-136.27
2025-10-01,M02,OnHandSnapshot,700.31
2025-10-02,M02,Consumption,-3.78
2025-10-02,M02,OnHandSnapshot,696.53
2025-10-03,M02,Consumption,-86.94
2025-10-03,M02,OnHandSnapshot,609.59
2025-10-04,M02,Consumption,-168.84
2025-10-04,M02,OnHandSnapshot,440.75
2025-10-05,M02,Consumption,-48.66
2025-10-05,M02,OnHandSnapshot,392.08
2025-10-06,M02,OnHandSnapshot,392.08
2025-10-07,M02,OnHandSnapshot,392.08
2025-10-08,M02,Consumption,-54.31
2025-10-08,M02,OnHandSnapshot,337.77
2025-10-09,M02,OnHandSnapshot,337.77
2025-10-10,M02,Receipt,1481.5
2025-10-10,M02,Consumption,-17.64
2025-10-10,M02,OnHandSnapshot,1801.63
2025-10-11,M02,Consumption,-29.57
2025-10-11,M02,OnHandSnapshot,1772.06
2025-10-12,M02,OnHandSnapshot,1772.06
2025-10-13,M02,Consumption,-145.66
2025-10-13,M02,OnHandSnapshot,1626.41
2025-10-14,M02,OnHandSnapshot,1626.41
2025-10-15,M02,OnHandSnapshot,1626.41
2025-10-16,M02,Consumption,-8.73
2025-10-16,M02,OnHandSnapshot,1617.67
2025-10-17,M02,Consumption,-90.72
2025-10-17,M02,OnHandSnapshot,1526.95
2025-10-18,M02,Consumption,-92.3
2025-10-18,M02,OnHandSnapshot,1434.66
2025-10-19,M02,Consumption,-84.0
2025-10-19,M02,OnHandSnapshot,1350.66
2025-10-20,M02,Consumption,-61.85
2025-10-20,M02,OnHandSnapshot,1288.81
2025-10-21,M02,Consumption,-1.34
2025-10-21,M02,OnHandSnapshot,1287.47
2025-10-22,M02,Consumption,-42.63
2025-10-22,M02,OnHandSnapshot,1244.84
2025-10-23,M02,Consumption,-156.98
2025-10-23,M02,OnHandSnapshot,1087.86
2025-10-24,M02,Consumption,-39.69
2025-10-24,M02,OnHandSnapshot,1048.17
2025-10-25,M02,OnHandSnapshot,1048.17
2025-10-26,M02,OnHandSnapshot,1048.17
2025-10-27,M02,Consumption,-18.9
2025-10-27,M02,OnHandSnapshot,1029.27
2025-10-28,M02,OnHandSnapshot,1029.27
2025-10-29,M02,Consumption,-250.11
2025-10-29,M02,OnHandSnapshot,779.16
2025-10-30,M02,Consumption,-55.44
2025-10-30,M02,OnHandSnapshot,723.72
2025-10-31,M02,OnHandSnapshot,723.72
2025-11-01,M02,Consumption,-117.12
2025-11-01,M02,OnHandSnapshot,606.6
2025-11-02,M02,Consumption,-203.36
2025-11-02,M02,OnHandSnapshot,403.24
2025-11-03,M02,Consumption,-17.64
2025-11-03,M02,OnHandSnapshot,385.6
2025-11-04,M02,OnHandSnapshot,385.6
2025-11-05,M02,Consumption,-60.48
2025-11-05,M02,OnHandSnapshot,325.12
2025-11-06,M02,Consumption,-133.06
2025-11-06,M02,OnHandSnapshot,192.06
2025-11-07,M02,OnHandSnapshot,192.06
2025-11-08,M02,Consumption,-105.86
2025-11-08,M02,OnHandSnapshot,86.2
2025-11-09,M02,Receipt,1481.5
2025-11-09,M02,Consumption,-50.3
2025-11-09,M02,OnHandSnapshot,1517.4
2025-11-10,M02,Consumption,-29.3
2025-11-10,M02,OnHandSnapshot,1488.1
2025-11-11,M02,Consumption,-29.3
2025-11-11,M02,OnHandSnapshot,1458.81
2025-11-12,M02,Consumption,-130.41
2025-11-12,M02,OnHandSnapshot,1328.4
2025-11-13,M02,Consumption,-70.79
2025-11-13,M02,OnHandSnapshot,1257.61
2025-11-14,M02,OnHandSnapshot,1257.61
2025-11-15,M02,OnHandSnapshot,1257.61
2025-11-16,M02,Consumption,-77.07
2025-11-16,M02,OnHandSnapshot,1180.54
2025-11-17,M02,OnHandSnapshot,1180.54
2025-11-18,M02,Consumption,-133.06
2025-11-18,M02,OnHandSnapshot,1047.49
2025-11-19,M02,Consumption,-6.97
2025-11-19,M02,OnHandSnapshot,1040.51
2025-11-20,M02,OnHandSnapshot,1040.51
2025-11-21,M02,Consumption,-103.63
2025-11-21,M02,OnHandSnapshot,936.89
2025-11-22,M02,Consumption,-322.09
2025-11-22,M02,OnHandSnapshot,614.79
2025-11-23,M02,Consumption,-122.12
2025-11-23,M02,OnHandSnapshot,492.67
2025-11-24,M02,OnHandSnapshot,492.67
2025-11-25,M02,Consumption,-1.34
2025-11-25,M02,OnHandSnapshot,491.33
2025-11-26,M02,Consumption,-7.82
2025-11-26,M02,OnHandSnapshot,483.51
2025-11-27,M02,Consumption,-146.26
2025-11-27,M02,OnHandSnapshot,337.24
2025-11-28,M02,Consumption,-130.41
2025-11-28,M02,OnHandSnapshot,206.83
2025-11-29,M02,Consumption,-53.0
2025-11-29,M02,OnHandSnapshot,153.84
2025-11-30,M02,OnHandSnapshot,153.84
2025-12-01,M02,Consumption,-60.48
2025-12-01,M02,OnHandSnapshot,93.36
2025-12-02,M02,Receipt,1481.5
2025-12-02,M02,OnHandSnapshot,1574.86
2025-12-03,M02,Consumption,-29.43
2025-12-03,M02,OnHandSnapshot,1545.43
2025-12-04,M02,Consumption,-1.34
2025-12-04,M02,OnHandSnapshot,1544.09
2025-12-05,M02,OnHandSnapshot,1544.09
2025-12-06,M02,Consumption,-59.77
2025-12-06,M02,OnHandSnapshot,1484.32
2025-12-07,M02,Consumption,-47.25
2025-12-07,M02,OnHandSnapshot,1437.07
2025-12-08,M02,Consumption,-64.92
2025-12-08,M02,OnHandSnapshot,1372.15
2025-12-09,M02,Consumption,-55.44
2025-12-09,M02,OnHandSnapshot,1316.71
2025-12-10,M02,OnHandSnapshot,1316.71
2025-12-11,M02,OnHandSnapshot,1316.71
2025-12-12,M02,OnHandSnapshot,1316.71
2025-12-13,M02,Consumption,-14.96
2025-12-13,M02,OnHandSnapshot,1301.75
2025-12-14,M02,Consumption,-14.49
2025-12-14,M02,OnHandSnapshot,1287.26
2025-12-15,M02,OnHandSnapshot,1287.26
2025-12-16,M02,Consumption,-6.97
2025-12-16,M02,OnHandSnapshot,1280.29
2025-12-17,M02,Consumption,-159.01
2025-12-17,M02,OnHandSnapshot,1121.28
2025-12-18,M02,Consumption,-144.11
2025-12-18,M02,OnHandSnapshot,977.16
2025-12-19,M02,Consumption,-1.61
